Group.1	X1	X1_Mata	X10	X10_Sopo	X102M	X11	X11A2	X12	X12_Makumba	X121B	X1220	X13	X14	X15	X157	X16	X16Susa	X17_Mayele	X18	X18Lungu	X19	X1FECOB	X2	X20	X21	X21Mapoki	X22	X22_Susa	X23	X23Mongali7516	X24	X24_Mongali	X249M	X25	X25_Mayele	X251M	X253M	X28Wiya	X29	X2FecJUDY	X3	X3_Mama	X30	X30_Duma	X31	X32	X33_Didon	X34_Boto	X35	X35_Ngombi	X36_Molongo	X37_Ngonduma	X38_Ito	X39_Iyiki	X4_Mio	X40_Epessekele	X41_Francois	X42_Ndidje	X43_Wala	X44_Zulia	X45_Maki	X46_Singa	X47_Mbusa	X49_Bonango	X4FecTEA	X50_Bajungo	X51_Malambo	X52_Lindaki	X53_Yambi	X54_Manoi	X55_Luma	X56_Adamou	X57_Yama	X58_Abuya	X59_Abeni	X5Malui	X6_samba	X60_Omer	X7_Tembo	X87M	B1	B2	B3	B4	C6	CH10	CH11	CH12	CH13	CH14	CH15	CH16	CH17	CH6	CH7	CH8	CH9	Day	G161	G6	H1	H10	H100	H12	H2	H3	H4	H5	H6	H7	H9	HA	HB	Jab	Jab2	K1	K2	K3	K4	K5	K6	M1	M157	M158	M159	M2	M255	M3	M4	M45	M49	M5	M7	MH10	MH2	MH3	MH4	MH5	MH6	MH7	MH8	MH9	MK	Nne	PA	Sam2	Samson	SCH2	Scho2	Shorder	T1
Ascomycota;unassigned Ascomycota	0.020034086	0.011241413	0.067281962	0.022541078	0.013243167	0.01087252	0	0.011696117	0.000497654	0	0	0.025979983	0.021260758	0.004395737	0.002857331	0.011892192	0	0.047301799	0.004306453	0.013580083	0.003968884	0	0.01544465	0.004212906	0	0.015584768	0.008390023	0.051783704	0.019543974	0.032823376	0	0	0.040758676	0.002082068	0.036790017	0.078533747	0.009178178	0.012206874	0.001896094	0	0.06605487	0.01874679	0	0.025043919	0	0.010532562	0.001645752	0.007093747	0.004682168	0.001224048	0	0.028774358	0	0.026141967	0.019037184	0.008109794	0.03015326	0.002968827	0.082143121	0.00198842	0.01734104	0.006408417	0.004433267	0.03643809	0	0	0.004277268	0.002010691	0.005262465	0	0.003350529	0.003167105	0.002785515	0.002108434	0.005537211	0	0.002287222	0	0.002165861	0.03286385	0	0	0	0	0.00125	0	0	0	0	0	0.003941063	0.0064252	0	0	0	0	0.004647713	0.003282123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007260077	0	0.07059885	0	0	0	0	0	0	0	0.005757052	0.021573604	0	0.008968845	0.162858241	0	0.001091835	0.035878181	0	0	0	0.004221993	0.005645045	0.004034224	0.019213411	0.008965036	0.018982013	0.010550405	0	0.00887372	0	0	0.007246377	0.010895884	0.003034823	0.005019472	0.003466099	0.004749502
Ascomycota;unassigned Capnodiales	0	0.003330789	0.000655344	0.003702847	0.002324598	0.005073843	0	0	0	0	0	0	0.00018609	0.000301078	0	0.001000278	0.002231036	0.008927382	0.000486212	0	0	0.007630979	0	0	0	0	0.004195011	0	0	0.004345829	0	0.007022382	0.003581517	0	0	0.000543863	0.001311168	0	0	0.133079495	0	0.012532101	0	0.013563754	0	0	0.004834396	0	0	0	0.005599104	0	0.031911862	0.001581542	0	0.003431067	0.027387322	0.006135576	0	0.001462074	0	0	0.002301888	0	0	0	0	0	0.000986712	0	0.003031431	0.002308229	0	0	0	0	0	0	0.002730868	0.005622885	0	0	0	0	0	0	0	0	0.004969716	0.006445437	0.003672354	0.00307045	0.002280896	0.002783679	0.019882306	0	0.007713226	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015207992	0	0	0	0	0.056952746	0	0	0	0	0	0	0	0.000575705	0.00035251	0	0.000734291	0	0	0	0.002242386	0	0	0.011374314	0	0	0	0	0.001693396	0.00199005	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Chaetothyriales	0.002399917	0.004267573	0.002348315	0.005693127	0.003381234	0	0	0.003238925	0.000142187	0	0	0.002043369	0.004977902	0.005720479	0	0.004056682	0.003116368	0.008660893	0.002917274	0.00483735	0	0	0.019921955	0	0	0.00307178	0.001814059	0	0	0.008373671	0	0	0.005952381	0.004597901	0.003047906	0.000163159	0.000655584	0.000826029	0.001769688	0	0	0.013199795	0	0.018997426	0.002293052	0.003263611	0.001851471	0.00240096	0.009999206	0.000894496	0	0.031506101	0	0.000651223	0	0.004678727	0.001224268	0	0	0	0.003604216	0	0	0.000624653	0	0	0	0	0	0.009511766	0	0	0	0.006325301	0.002032004	0	0	0	0	0.003220876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008253597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000882748	0.006274676	0	0.000367146	0	0	0	0.00667501	0	0	0	0	0.014094635	0	0.002793896	0.006773583	0.005855339	0.018346845	0	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Diaporthales	0.002678168	0	0	0.005739412	0	0	0	0	0	0	0	0	0.001070016	0.000602156	0	0.005834954	0	0	0	0	0	0	0.02214007	0	0	0	0	0	0	0.00872699	0	0	0	0	0.000179289	0.004405286	0.002060407	0	0	0	0	0.002927581	0	0	0.001528701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004277108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000460564	0.000211506	0	0	0	0	0	0.000260743	0	0	0	0	0.004422551	0	0.005501827	0.000398446	0.001645618	0.004770955	0.007538676	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Dothideales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000326318	0	0	0	0	0	0	0	0.000898803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009946812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314696	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003141849	0	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Dothideomycetes	0.005565024	0.000832697	0.060946972	0.002082851	0.001056636	0.015583945	0.00092098	0.017202289	0.001066401	0	0	0.015346122	0.003070482	0.007165653	0	0.004556821	0.00573695	0.00799467	0.001180802	0.002130209	0	0	0.018319984	0	0	0.000542079	0	0.068048601	0.002885063	0.002967883	0	0.014140961	0.001311542	0.003643619	0.048228629	0.001903519	0.001123859	0.00729659	0	0	0	0.012532101	0	0.0192017	0	0	0	0	0.004523451	0	0	0	0	0	0.034171061	0	0.009839485	0.000395844	0.002072079	0	0	0	0.007886099	0	0	0	0.006038495	0	0	0	0	0	0	0.002891566	0.002387605	0	0	0	0.010358466	0.006005022	0	0	0	0	0.051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024773505	0	0	0	0	0	0	0	0.000422184	0.019176537	0	0.001888178	0	0	0	0.001355861	0	0	0	0	0.004746153	0	0	0.000448252	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Eurotiales	0	0	0.004205123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000532552	0	0	0	0	0	0.001084158	0	0	0	0	0	0	0.001412429	0	0.000860585	0	0.001873098	0.000458905	0	0	0	0	0	0.001593333	0	0	0	0.027065372	0.002539481	0	0	0	0	0.00241883	0	0	0.007028204	0	0	0.000526347	0.001360082	0	0	0.001457524	0	0	0.005975594	0	0	0	0	0.002415589	0	0	0	0	0	0	0	0.00098264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003384095	0	0.007447813	0	0	0	0.001355861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Eurotiomycetes	0	0	0	0	0.00028177	0	0	0	0	0	0	0.001209341	0	0	0	0.001444846	0	0	0	0	0	0	0	0	0	0.000903465	0	0	0	0	0	0	0	0	0	0	0.000280965	0	0	0	0	0	0	0.00061282	0	0	0	0	0	0	0	0	0	0	0	0	0.003310057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Helotiales	0	0	0.000655344	0	0	0	0	0	0	0	0	0.000458716	0.000232612	0	0	0.001555988	0	0	0	0	0	0	0	0	0	0.002258662	0	0	0	0	0	0	0.000151332	0	0	0	0.000234137	0.000458905	0	0	0	0	0	0.001143931	0	0	0	0	0	0	0	0	0	0	0.001711977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001019915	0	0	0	0	0.000219925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004820685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153521	0	0	0	0	0	0	0.000469337	0	0	0	0	0	0	0.001504406	0.000647475	0.004860314	0	0	0.011604096	0	0	0	0	0	0	0	0
Ascomycota;unassigned Hypocreales	0	0	0	0.003239991	0.006480699	0.004439612	0	0.005974017	0	0	0	0	0	0	0.039280084	0.004390108	0.005099511	0.008794137	0	0.001730795	0.01095412	0	0	0.004829429	0	0.017978949	0.004988662	0.003532472	0	0.005759107	0.002756488	0	0.011148103	0	0.00408778	0.011040409	0.005619293	0.004130145	0	0	0	0.011607601	0	0.019569392	0	0.00400534	0	0	0	0.001271127	0	0.006829357	0	0	0	0	0	0	0.002294087	0	0.001904114	0.008799617	0	0.001041088	0	0	0.005283683	0	0.002104986	0.00126457	0	0	0	0.002349398	0.001270003	0	0.002771058	0	0.047178103	0.004531062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001189791	0.001269036	0	0.069757684	0	0	0.018257916	0.009595327	0	0	0	0	0.002624766	0	0.003954438	0.001842813	0.004630693	0	0.003072636	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Lecanorales	0	0	0.000109224	0	0	0	0	0	0	0	0	0.001584654	0.00037218	0.000301078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Lecanoromycetes	0.00125213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000555671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Leotiomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000624653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004971114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Myriangiales	0	0	0	0	0	0	0	0	0	0	0	0	0.000465224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Onygenales	0	0	0	0	0	0	0	0	0.000142187	0	0	0	0	0	0	0	0	0	0	0.000355035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007279116	0	0	0.000734248	0	0	0	0	0	0.006087347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003212291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000634518	0	0.000314696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022231287	0	0	0	0	0	0
Ascomycota;unassigned Pezizales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00700442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008601241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unassigned Pleosporales	0.008069285	0.002012352	0.104855005	0	0.010002818	0	0.001105176	0.002483176	0	0	0	0.009382819	0.005396604	0.012946348	0	0.00616838	0.006976415	0.003464357	0.002361603	0.003683486	0.001587554	0	0.013021154	0.015104809	0	0.007182545	0	0.016109623	0	0	0.001815248	0.011960495	0.007314366	0.00824152	0.086452955	0.039103715	0.012596582	0.007939057	0	0	0	0.011402157	0.004125413	0.033459983	0	0.000890076	0	0	0.002936275	0.00150652	0	0.002185394	0	0.001302447	0.00746422	0.002183406	0	0	0.013912529	0.001871454	0	0.008895265	0.002259261	0.000347029	0.016053277	0	0.009749654	0.006228238	0	0	0	0	0	0.008975904	0	0	0.000703761	0.009886488	0.021721389	0.062943553	0	0	0	0	0.1335	0	0	0	0	0	0	0	0	0	0.00354225	0	0	0.003351955	0	0	0.008837923	0	0	0	0	0	0	0	0	0	0	0	0	0.006957574	0	0.006390737	0	0	0	0	0	0	0	0.007253886	0.010857304	0	0.003933704	0	0	0	0.00949103	0	0	0	0.017693696	0.008090033	0.00456621	0.002450032	0.008865425	0.016073479	0.005275203	0	0	0	0	0.003530286	0	0	0	0	0
Ascomycota;unassigned Saccharomycetales	0	0	0	0	0.005776275	0	0.016025051	0	0	0.000666075	0.000594071	0	0.001302629	0	0	0.019449847	0	0.000532978	0.205459471	0.003284072	0.129544372	0	0	0.16892725	0.06791509	0	0.11122449	0	0.180549093	0	0.135740218	0	0.00025222	0.177496313	0	0	0.001966753	0.000596577	0.423966629	0	0	0	0.200770077	0	0.303447222	0.247737724	0.207056161	0.136418204	0.230219824	0.017372063	0.045464726	0.079038427	0.475163833	0.023816169	0	0.22489083	0.148861884	0.255121227	0.094797602	0.219252588	0.131179871	0.141367767	0.182190204	0.1261799	0	0.213017234	0.110957353	0.297680349	0.176358374	0.237904113	0.274264745	0.219711203	0.286908078	0.235783133	0.112166624	0	0.00026391	0.244782131	0	0	0	0	0.000104683	0	0.00275	0	0	0.000746603	0.00085417	0.000191449	0.000403063	0.000227441	0	0.000659292	0	0	0	0	0	0.000167616	0	0	0.000229874	0.000232677	0	0	0.000242204	0.001025247	0	0.001120684	0	0	0	0	0.000284846	0	0	0	0	0	0	0	0.001594734	0	0	0.000473789	0.000524494	0	0	0.016074245	0.000417188	0.000230638	0	0	0	0	0	0	0	0	0	0	0.000767918	0.00085859	0	0.001114827	0	0.000308626	0	0	0
Ascomycota;unassigned Sordariales	0	0.003053223	0	0.00115714	0.000774866	0	0	0.002051319	0	0	0	0.00175146	0.000651314	0	0	0.000500139	0	0.010792805	0	0.006923179	0	0	0	0	0	0.002168315	0	0.027289313	0	0	0	0.01481434	0.000453995	0	0	0.000707021	0.000608757	0.001193153	0	0	0	0.020441705	0	0.017036402	0	0	0	0	0	0	0	0.000546349	0	0	0.000136958	0	0	0	0	0	0.003196192	0.003347681	0	0	0.020329478	0	0	0	0.008222602	0	0	0	0	0.001024096	0	0.022668394	0	0	0.002260029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014717053	0	0	0	0	0	0	0	0	0	0.006274676	0	0.000629393	0	0	0	0.001147267	0	0	0	0	0	0	0	0	0	0.004033979	0	0	0.033055723	0	0	0	0.00288051	0	0	0
Ascomycota;unassigned Sordariomycetes	0.010782234	0.031711887	0.000109224	0.003517704	0.004296985	0.012865815	0	0.012847735	0.00604294	0	0	0.012135113	0.004652245	0.007165653	0	0.007891081	0.012748778	0.002931379	0.004445371	0.000931966	0.007937768	0	0.006490039	0.007501028	0	0.005691828	0.003401361	0.009238772	0	0.006041762	0.001210165	0	0.014578289	0.001908563	0.031483075	0.001359656	0.005151018	0.00367124	0	0	0.15027244	0	0	0.022224946	0.001070091	0	0.005862991	0	0.000714229	0	0.000783875	0.006100892	0	0.003442181	0.000547833	0	0.001995103	0.001385453	0.007992304	0	0.003808228	0	0.000980434	0.000694059	0	0	0.006415901	0	0	0.003518804	0	0	0	0.001445783	0.000863602	0	0.000307895	0.012815818	0.0035156	0.003057102	0	0	0	0	0	0	0	0	0	0	0.010210936	0	0	0	0	0.00149446	0	0.012639665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006579445	0	0	0	0.232585523	0	0	0	0	0	0.004106697	0.029822335	0	0.006084129	0	0	0	0.004015436	0	0	0	0.007573804	0.004746153	0.004344549	0.010831721	0.006325331	0.009873708	0.005663085	0.001929329	0	0	0	0	0	0.00133738	0.006663782	0	0
Ascomycota;unassigned Xylariales	0.010886578	0.002463396	0	0.003934274	0	0.01590106	0	0.067657538	0.000284374	0	0	0.019140951	0.007350547	0.00475703	0	0.004167824	0.002089383	0.003597602	0.000208377	0.000621311	0	0	0.054918875	0.002466091	0	0.000767945	0	0	0	0.00399251	0	0	0.003833737	0	0	0.000707021	0.000796066	0.003304116	0	0	0	0.002824859	0	8.17E-05	0	0.000593384	0	0	0	0.000847418	0	0	0	0.000372128	0	0	0.000589462	0.005244928	0	0.000526347	0.002584155	0.004591105	0	0	0	0	0	0	0.001841863	0	0.002925065	0	0	0	0	0	0.00017594	0	0	0.002238236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000614086	0.000423012	0	0.001258785	0	0	0.004003397	0.000730079	0	0	0	0	0.002373076	0	0	0.000846698	0.005817069	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;unidentified	0.037459567	0.038234682	0.145923216	0.009025688	0.05360665	0.01422488	0	0.033792781	0.001919522	0	0	0.038323603	0.033868341	0.019268983	0.048541776	0.048791331	0.022062469	0.035576282	0.088282281	0.025917543	0.010160343	0	0.03553091	0.018187423	0	0.014274744	0.034353741	0.029851326	0	0.010740911	0.007933306	0.026133521	0.056244956	0.02108094	0.066121629	0.030728232	0.019011941	0.03634528	0	0	0	0.061581921	0.009350935	0.051885443	0.007108461	0.001483459	0.036000823	0.005784132	0.013967145	0.002165623	0.005711086	0.023948279	0	0.002511862	0.025748134	0	0.006438741	0.006828303	0.015688596	0.00058483	0.012444747	0.019033955	0.002898674	0.007148806	0.076621101	0.001749628	0.00572399	0.003285763	0.011182739	0.003738729	0	0.003489184	0.001740947	0.02373494	0.012903226	0	0.000659776	0.024533138	0.039268002	0.052189104	0	0	0.375008724	0	0.01925	0	0	0	0.005125019	0	0.010569215	0	0	0.004395282	0.014968862	0.002164391	0	0.016829609	0	0	0.025783361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056163302	0	0	0	0.340759531	0.000110181	0	0	0.010592976	0.0392696	0	0.022290989	0	0	0.028084435	0.029672507	0	0	0	0	0.083309363	0.013432637	0.013324737	0.021914533	0.009988519	0.021294752	0.014791525	0	0.008156607	0.022231287	0	0	0.002314696	0.010644743	0	0
Ascomycota;Valsaceae	0	0	0	0.003702847	0	0	0.001105176	0	0	0	0	0.000542118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005900435	0	0	0.000201776	0	0	0	0	0	0	0	0	0	0	0.002941537	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025432954	0	0	0	0	0	0	0	0	0.008554535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Valsariaceae	0.001182568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Vibrisseaceae	0	0	0	0	0.001338405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001908312	0	0	0	0	0	0	0	0	0	0	0	0	0.000302663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ascomycota;Xylariaceae	0.005947619	0.017243772	0	0.008886832	0.002183714	0.011234937	0	0.002627128	0	0	0	0.012135113	0.004605722	0.003010779	0	0.001889414	0.009207451	0.003864091	0.000764048	0.008343319	0.006667725	0	0.00928322	0	0	0.008899128	0.000793651	0.001513916	0.006049325	0.01254284	0	0.019143205	0.002623083	0.001388045	0	0.000924566	0.005431983	0.003992474	0	0	0.003393557	0.005495634	0.001925193	0.007558116	0	0.001335113	0.004217239	0.004692786	0	0.001082812	0.001231803	0.000364232	0	0.003256117	0	0	0.000181373	0.003166749	0.002738104	0	0	0	0	0.002220988	0	0.003586738	0.000943515	0.001029866	0	0.002639103	0	0.005153256	0	0	0.003352807	0	0.000615791	0	0.010013184	0.00835244	9.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025272077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002916907	0.003948111	0	0.002832267	0	0	0.006308383	0.002242386	0	0	0	0.020014181	0.019344168	0.003014585	0.018697614	0.016286483	0.033792576	0.024126295	0.015184537	0	0	0	0	0	0	0	0	0
Ascomycota;Xylariales_fam_Incertae_sedis	0	0.002047047	0	0.004535987	0.000915751	0	0	0	0	0	0	0	0	0.002047329	0	0.020394554	0	0	0	0.000443794	0	0	0	0	0	0.001310024	0	0	0	0.00745504	0	0	0.000403551	0	0	0	0	0.001239044	0	0	0	0	0	0.000980512	0	0	0.001645752	0	0	0.000564945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282008	0	0	0	0	0	0.002346683	0	0	0	0	0	0	0	0	0.002564103	0	0	0	0	0	0	0	0	0	0	0
Basidiomycota;Agaricaceae	0.002747731	0	0	0	0.001620175	0.012458095	0	0.001871379	0	0	0	0.00145955	0.002837869	0.001866683	0	0.002000556	0	0	0	0.004482315	0	0	0.011295954	0	0	0.008040837	0.002040816	0	0	0	0.003428802	0.023728596	0.000958434	0	0	0.000271931	0.065464762	0.003533569	0	0	0	0	0	0.000122564	0	0	0	0	0.003809221	0	0.001455767	0	0	0.000279096	0	0	0	0	0.001332051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001319551	0	0.006654529	0	0	0	0	0	0	0	0	0	0	0	0.005732456	0	0.006497097	0	0	0	0	0	0	0	0	0	0.140913061	0	0	0	0	0	0	0	0	0.032838155	0	0	0	0	0	0	0	0	0	0	0	0.102513913	0.002890581	0	0.001363684	0	0	0.076853087	0.000573634	0.000138383	0	0.013401909	0	0	0.003369242	0.002450032	0.000298835	0.004860314	0	0	0	0	0	0	0	0	0	0.008148373	0
Basidiomycota;Agaricostilbaceae	0	0	0	0	0.000211327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009842832	0	0	0.012022195	0	0	0.013038549	0	0	0	0.006454215	0	0	0.002255574	0	0	0	0	0	0	0	0	0.00550055	0	0.000764351	0.000890076	0	0	0	0.005979003	0	0	0	0.000558191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003008812	0	0	0	0	0	0	0	0	0	0	0	0	0
