SUID	AverageShortestPathLength	BetweennessCentrality	ClosenessCentrality	ClusteringCoefficient	Degree	Eccentricity	Group	IsSingleNode	name	NeighborhoodConnectivity	New_Name	NumberOfDirectedEdges	NumberOfUndirectedEdges	PartnerOfMultiEdgedNodePairs	Radiality	selected	SelfLoops	shared name	Stress	TopologicalCoefficient
72	1.93548387	0.06616602	0.51666667	0	9	3	BaAka-Human	FALSE	Lachnospiraceae	7.77777778	ASV_B386	9	0	0	0.81290323	FALSE	0	Lachnospiraceae	788	0.45185185
73	1.80645161	0.23546125	0.55357143	0	11	3	BaAka-Human	FALSE	ASV_F1: Lactarius	6.72727273	ASV_F1	11	0	0	0.83870968	FALSE	0	ASV_F1: Lactarius	1778	0.38181818
75	2	0.09192399	0.5	0	9	3	BaAka-Human	FALSE	Mollicutes	8	ASV_B446	9	0	1	0.8	FALSE	0	Mollicutes	992	0.46666667
77	2.06451613	0.03345247	0.484375	0	7	3	BaAka-Human	FALSE	Ruminococcus	9	ASV_B469	7	0	0	0.78709677	FALSE	0	Ruminococcus	434	0.53333333
79	1.93548387	0.05890132	0.51666667	0	9	3	BaAka-Human	FALSE	ASV_B539: Clostridiales	8	ASV_B539	9	0	0	0.81290323	FALSE	0	ASV_B539: Clostridiales	748	0.46666667
81	1.87096774	0.12329525	0.53448276	0	10	3	BaAka-Human	FALSE	ASV_B542: Faecalibacterium prausnitzii	7.3	ASV_B542	10	0	0	0.82580645	FALSE	0	ASV_B542: Faecalibacterium prausnitzii	1048	0.42
83	1.87096774	0.07639261	0.53448276	0	10	3	BaAka-Human	FALSE	ASV_B579: Faecalibacterium prausnitzii	7.6	ASV_B579	10	0	0	0.82580645	FALSE	0	ASV_B579: Faecalibacterium prausnitzii	906	0.44
85	2.70967742	0.06451613	0.36904762	0	2	4	BaAka-Human	FALSE	Anaerostipes	6	ASV_B788	2	0	0	0.65806452	FALSE	0	Anaerostipes	350	0.5
87	2.12903226	0.04382018	0.46969697	0	6	3	BaAka-Human	FALSE	Mogibacterium	8.66666667	ASV_B794	6	0	0	0.77419355	FALSE	0	Mogibacterium	530	0.51111111
89	2	0.08716357	0.5	0	8	3	BaAka-Human	FALSE	RF32	7.75	ASV_B815	8	0	0	0.8	FALSE	0	RF32	962	0.45
91	2.38709677	0.01765849	0.41891892	0	3	4	BaAka-Human	FALSE	Paraprevotellaceae	8.66666667	ASV_B849	3	0	0	0.72258065	FALSE	0	Paraprevotellaceae	178	0.54761905
93	2.70967742	0.0048658	0.36904762	0	2	4	BaAka-Human	FALSE	Coprococcus	7	ASV_B920	2	0	0	0.65806452	FALSE	0	Coprococcus	56	0.6
95	2.83870968	0.00904782	0.35227273	0	3	4	BaAka-Human	FALSE	ASV_F10: Unidentified	4.33333333	ASV_F10	3	0	0	0.63225806	FALSE	0	ASV_F10: Unidentified	54	0.47619048
97	2.64516129	0.00663824	0.37804878	0	2	5	BaAka-Human	FALSE	ASV_B846: Clostridiales	7.5	ASV_B846	2	0	0	0.67096774	FALSE	0	ASV_B846: Clostridiales	74	0.54166667
100	2.12903226	0.04709289	0.46969697	0	9	5	BaAka-Human	FALSE	Eubacterium biforme	7.33333333	ASV_B499	9	0	0	0.77419355	FALSE	0	Eubacterium biforme	620	0.48717949
101	2.4516129	0.00582154	0.40789474	0	4	4	BaAka-Human	FALSE	Pichia	9	ASV_F11	4	0	0	0.70967742	FALSE	0	Pichia	118	0.66666667
106	3.67741935	0	0.27192982	0	1	5	BaAka-Human	FALSE	Unidentified	2	ASV_F12	1	0	0	0.46451613	FALSE	0	Unidentified	0	0
108	2.77419355	0.00116787	0.36046512	0	2	4	BaAka-Human	FALSE	ASV_F13: Lactarius	8	ASV_F13	2	0	0	0.64516129	FALSE	0	ASV_F13: Lactarius	16	0.77777778
111	2.25806452	0.01554293	0.44285714	0	6	4	BaAka-Human	FALSE	Pichia mandshurica	8.83333333	ASV_F15	6	0	0	0.7483871	FALSE	0	Pichia mandshurica	256	0.6025641
118	2	0.04663575	0.5	0	9	4	BaAka-Human	FALSE	ASV_F2: Saccharomycetales	8.11111111	ASV_F2	9	0	0	0.8	FALSE	0	ASV_F2: Saccharomycetales	678	0.50793651
126	2.51612903	0.00284423	0.3974359	0	3	5	Bantu-Human	FALSE	Prevotella	11	ASV_B853	3	0	0	0.69677419	FALSE	0	Prevotella	32	0.76923077
129	2.58064516	0.00184781	0.3875	0	3	4	BaAka-Human	FALSE	Rhizopus arrhizus	9.66666667	ASV_F23	3	0	0	0.68387097	FALSE	0	Rhizopus arrhizus	26	0.78787879
133	2.83870968	0	0.35227273	0	1	4	BaAka-Human	FALSE	ASV_F29: Unidentified	10	ASV_F29	1	0	0	0.63225806	FALSE	0	ASV_F29: Unidentified	0	0
135	1.80645161	0.15593527	0.55357143	0	12	4	BaAka-Human	FALSE	ASV_F3: Saccharomycetales	6.91666667	ASV_F3	12	0	0	0.83870968	FALSE	0	ASV_F3: Saccharomycetales	1368	0.42261905
137	2.77419355	0	0.36046512	0	1	5	Bantu-Human	FALSE	Enterobacteriaceae	12	ASV_B784	1	0	0	0.64516129	FALSE	0	Enterobacteriaceae	0	0
149	2.38709677	0.01011584	0.41891892	0	5	4	Bantu-Human	FALSE	Aspergillus penicillioides	8.8	ASV_F65	5	0	0	0.72258065	FALSE	0	Aspergillus penicillioides	168	0.65
155	2	0.04235912	0.5	0	9	4	Bantu-Human	FALSE	Saccharomycetales	8.44444444	ASV_F63	9	0	0	0.8	FALSE	0	Saccharomycetales	688	0.53174603
165	2.4516129	0.00700848	0.40789474	0	5	4	BaAka-Human	FALSE	Trichosporon	9.4	ASV_F5	5	0	0	0.70967742	FALSE	0	Trichosporon	124	0.76363636
171	1.80645161	0.18189682	0.55357143	0	13	4	BaAka-Human	FALSE	ASV_F6: Unidentified	6.83333333	ASV_F7	13	0	1	0.83870968	FALSE	0	ASV_F6: Unidentified	1428	0.41666667
180	2.77419355	0	0.36046512	0	1	5	Bantu-Human	FALSE	Ruminococcaceae	12	ASV_B845	1	0	0	0.64516129	FALSE	0	Ruminococcaceae	0	0
186	2.58064516	0.00369343	0.3875	0	4	4	BaAka-Human	FALSE	Trichosporon asahii	8.5	ASV_F8	4	0	0	0.68387097	FALSE	0	Trichosporon asahii	70	0.75
191	2.77419355	0.00819726	0.36046512	0	3	4	BaAka-Human	FALSE	Penicillium	5.33333333	ASV_F9	3	0	0	0.64516129	FALSE	0	Penicillium	76	0.54166667
1344	2.48	0.01617387	0.40322581	0	3	5	Bantu-Human	FALSE	ASV_B689: Clostridiales	7.66666667	ASV_B689	3	0	0	0.704	FALSE	0	ASV_B689: Clostridiales	80	0.55555556
1345	2	0.13641532	0.5	0	9	4	Bantu-Human	FALSE	ASV_F58: Unidentified	4.66666667	ASV_F58	9	0	0	0.8	FALSE	0	ASV_F58: Unidentified	688	0.45833333
1347	2.16	0.12954345	0.46296296	0	7	4	Bantu-Human	FALSE	ASV_F59: Saccharomycetales	4.57142857	ASV_F59	7	0	0	0.768	FALSE	0	ASV_F59: Saccharomycetales	544	0.44642857
1349	2.16	0.14210725	0.46296296	0	7	4	Bantu-Human	FALSE	Aspergillus flavus	4	ASV_F64	7	0	0	0.768	FALSE	0	Aspergillus flavus	558	0.375
1351	2.32	0.01038714	0.43103448	0	2	4	Bantu-Human	FALSE	ASV_B777: Clostridiales	9.5	ASV_B777	2	0	0	0.736	FALSE	0	ASV_B777: Clostridiales	62	0.60714286
1352	1.68	0.31442166	0.5952381	0	12	3	Bantu-Human	FALSE	ASV_F63: Saccharomycetales	4.16666667	ASV_F63	12	0	0	0.864	FALSE	0	ASV_F63: Saccharomycetales	1084	0.35185185
289	2.32	0.0111369	0.43103448	0	3	4	Bantu-Human	FALSE	Bacteroidales	8.33333333	ASV_B865	3	0	0	0.736	FALSE	0	Bacteroidales	68	0.56410256
1356	2.4	0.01347078	0.41666667	0	4	4	Bantu-Human	FALSE	Saccharomyces	6.25	ASV_F62	4	0	0	0.72	FALSE	0	Saccharomyces	70	0.65625
1359	2.4	0.00727156	0.41666667	0	2	4	Bantu-Human	FALSE	Cerasicoccaceae	9.5	ASV_B893	2	0	0	0.72	FALSE	0	Cerasicoccaceae	46	0.65384615
1362	2.4	0.00393849	0.41666667	0	2	4	Bantu-Human	FALSE	Clostridiaceae	10.5	ASV_B795	2	0	0	0.72	FALSE	0	Clostridiaceae	36	0.73076923
323	1.68	0.20965069	0.5952381	0	9	3	Bantu-Human	FALSE	Clostridium butyricum	6.22222222	ASV_B587	9	0	0	0.864	FALSE	0	Clostridium butyricum	810	0.34814815
1365	2.16	0.04673109	0.46296296	0	6	3	Bantu-Human	FALSE	ASV_F53: Aspergillus	5.83333333	ASV_F53	6	0	0	0.768	FALSE	0	ASV_F53: Aspergillus	296	0.53703704
1369	2.64	0	0.37878788	0	1	4	Bantu-Human	FALSE	Aspergillus brasiliensis	9	ASV_F60	1	0	0	0.672	FALSE	0	Aspergillus brasiliensis	0	0
1371	2.16	0.04673109	0.46296296	0	6	3	Bantu-Human	FALSE	ASV_F61: Aspergillus	5.83333333	ASV_F61	6	0	0	0.768	FALSE	0	ASV_F61: Aspergillus	296	0.53703704
1376	2.32	0.0239127	0.43103448	0	4	3	Bantu-Human	FALSE	ASV_F67: Unidentified	6.5	ASV_F67	4	0	0	0.736	FALSE	0	ASV_F67: Unidentified	162	0.61111111
1378	2.48	0.00590171	0.40322581	0	3	4	Bantu-Human	FALSE	Coprococcus eutactus	8	ASV_B936	3	0	0	0.704	FALSE	0	Coprococcus eutactus	30	0.63636364
1382	2.32	0.09425251	0.43103448	0	5	4	Bantu-Human	FALSE	ASV_B784: Enterobacteriaceae	5.8	ASV_B784	5	0	0	0.736	FALSE	0	ASV_B784: Enterobacteriaceae	428	0.43636364
935	3.28	0	0.30487805	0	1	5	Bantu-Human	FALSE	Aspergillus penicillioides	5	ASV_F65	1	0	0	0.544	FALSE	0	Aspergillus penicillioides	0	0
1388	2.72	0.00370791	0.36764706	0	2	5	Bantu-Human	FALSE	ASV_B755: Erysipelotrichaceae	8	ASV_B755	2	0	0	0.656	FALSE	0	ASV_B755: Erysipelotrichaceae	22	0.7
1390	3.12	0	0.32051282	0	1	5	Bantu-Human	FALSE	ASV_B540: Erysipelotrichaceae	7	ASV_B540	1	0	0	0.576	FALSE	0	ASV_B540: Erysipelotrichaceae	0	0
1393	2.64	0	0.37878788	0	1	4	Bantu-Human	FALSE	Parabacteroides	12	ASV_B760	1	0	0	0.672	FALSE	0	Parabacteroides	0	0
1395	2.08	0.03936611	0.48076923	0	5	4	Bantu-Human	FALSE	Peptostreptococcaceae	8	ASV_B519	5	0	0	0.784	FALSE	0	Peptostreptococcaceae	260	0.5
912	2	0.06647003	0.5	0	6	4	Bantu-Human	FALSE	Prevotella	7.33333333	ASV_B853	6	0	0	0.8	FALSE	0	Prevotella	374	0.45238095
1558	1.92	0.07714371	0.52083333	0	7	4	Bantu-Human	FALSE	ASV_B704: Ruminococcaceae	6.85714286	ASV_B704	7	0	0	0.816	FALSE	0	ASV_B704: Ruminococcaceae	434	0.41836735
1562	3.12	0	0.32051282	0	1	5	Bantu-Human	FALSE	ASV_B845: Ruminococcaceae	7	ASV_B845	1	0	0	0.576	FALSE	0	ASV_B845: Ruminococcaceae	0	0
442	2	0.0579327	0.5	0	5	3	Bantu-Human	FALSE	Turicibacter	7.8	ASV_B504	5	0	0	0.8	FALSE	0	Turicibacter	322	0.45333333
878	1	0	1	0	1	1	CaptiveChimps-Hodonin	FALSE	Paraprevotellaceae	1	ASV_B377	1	0	0	1	FALSE	0	Paraprevotellaceae	0	0
1668	1	0	1	0	1	1	CaptiveChimps-Hodonin	FALSE	ASV_F74: Unidentified	1	ASV_F74	1	0	0	1	FALSE	0	ASV_F74: Unidentified	0	0
431	1	0	1	0	1	1	CaptiveChimps-Hodonin	FALSE	Sphaerochaeta	1	ASV_B389	1	0	0	1	FALSE	0	Sphaerochaeta	0	0
1670	1	0	1	0	1	1	CaptiveChimps-Hodonin	FALSE	ASV_F75: Unidentified	1	ASV_F75	1	0	0	1	FALSE	0	ASV_F75: Unidentified	0	0
5297	2.03508772	0.00356268	0.49137931	0	8	4	CaptiveChimps-Ostrava	FALSE	Allobaculum	31.5	ASV_B287	8	0	0	0.79298246	FALSE	0	Allobaculum	1024	0.74390244
5298	1.64912281	0.08319296	0.60638298	0	32	3	CaptiveChimps-Ostrava	FALSE	ASV_F106: Unidentified	8.75	ASV_F106	32	0	0	0.87017544	FALSE	0	ASV_F106: Unidentified	7876	0.59615385
5300	1.64912281	0.10039866	0.60638298	0	32	3	CaptiveChimps-Ostrava	FALSE	ASV_F81: Unidentified	9	ASV_F81	32	0	0	0.87017544	FALSE	0	ASV_F81: Unidentified	9230	0.61538462
5302	1.50877193	0.12421541	0.6627907	0	36	3	CaptiveChimps-Ostrava	FALSE	ASV_F82: Unidentified	8.61111111	ASV_F82	36	0	0	0.89824561	FALSE	0	ASV_F82: Unidentified	10584	0.58547009
5304	2.03508772	0.05643669	0.49137931	0	22	4	CaptiveChimps-Ostrava	FALSE	ASV_F84: Unidentified	9.63636364	ASV_F84	22	0	0	0.79298246	FALSE	0	ASV_F84: Unidentified	7160	0.71969697
5306	1.78947368	0.0543572	0.55882353	0	28	3	CaptiveChimps-Ostrava	FALSE	ASV_F85: Unidentified	9.28571429	ASV_F85	28	0	0	0.84210526	FALSE	0	ASV_F85: Unidentified	5612	0.63736264
5308	1.57894737	0.0846835	0.63333333	0	34	3	CaptiveChimps-Ostrava	FALSE	ASV_F87: Unidentified	8.91176471	ASV_F87	34	0	0	0.88421053	FALSE	0	ASV_F87: Unidentified	8460	0.60859729
5310	1.50877193	0.11529665	0.6627907	0	36	3	CaptiveChimps-Ostrava	FALSE	ASV_F96: Unidentified	8.52777778	ASV_F96	36	0	0	0.89824561	FALSE	0	ASV_F96: Unidentified	10064	0.57905983
5312	1.64912281	0.07565787	0.60638298	0	32	3	CaptiveChimps-Ostrava	FALSE	Aureobasidium pullulans	9	ASV_F86	32	0	0	0.87017544	FALSE	0	Aureobasidium pullulans	7454	0.61538462
5314	2.10526316	0.00253211	0.475	0	7	4	CaptiveChimps-Ostrava	FALSE	Alphaproteobacteria	31	ASV_B884	7	0	0	0.77894737	FALSE	0	Alphaproteobacteria	666	0.75
5319	2.28070175	0.01030339	0.43846154	0	15	4	CaptiveChimps-Ostrava	FALSE	ASV_F88: Unidentified	10.46666667	ASV_F88	15	0	0	0.74385965	FALSE	0	ASV_F88: Unidentified	1128	0.78888889
5323	1.85964912	0.01170778	0.53773585	0	12	4	CaptiveChimps-Ostrava	FALSE	ASV_B165: Coriobacteriaceae	26.66666667	ASV_B165	12	0	0	0.82807018	FALSE	0	ASV_B165: Coriobacteriaceae	2894	0.61111111
5324	2.03508772	0.0651943	0.49137931	0	21	3	CaptiveChimps-Ostrava	FALSE	ASV_F102: Unidentified	9.19047619	ASV_F102	21	0	0	0.79298246	FALSE	0	ASV_F102: Unidentified	8016	0.63003663
5335	2.31578947	0.00954459	0.43181818	0	14	4	CaptiveChimps-Ostrava	FALSE	Cutaneotrichosporon smithiae	10.28571429	ASV_F104	14	0	0	0.73684211	FALSE	0	Cutaneotrichosporon smithiae	1024	0.77380952
5337	2.14035088	0.01517968	0.46721311	0	18	3	CaptiveChimps-Ostrava	FALSE	Microascaceae	10.55555556	ASV_F95	18	0	0	0.77192982	FALSE	0	Microascaceae	1632	0.73504274
5339	2.03508772	0.00356268	0.49137931	0	8	4	CaptiveChimps-Ostrava	FALSE	ASV_B267: Unidentified	31.5	ASV_B267	8	0	0	0.79298246	FALSE	0	ASV_B267: Unidentified	1024	0.74390244
5348	1.8245614	0.02362857	0.54807692	0	12	3	CaptiveChimps-Ostrava	FALSE	ASV_B277: Mogibacteriaceae	26	ASV_B277	12	0	0	0.83508772	FALSE	0	ASV_B277: Mogibacteriaceae	3636	0.58139535
5357	2.56140351	0.03788518	0.39041096	0	7	4	CaptiveChimps-Ostrava	FALSE	ASV_F99: Unidentified	8.14285714	ASV_F99	7	0	0	0.6877193	FALSE	0	ASV_F99: Unidentified	2968	0.5952381
5362	2	0.0058959	0.5	0	9	4	CaptiveChimps-Ostrava	FALSE	ASV_B316: Treponema	26.55555556	ASV_B316	9	0	0	0.8	FALSE	0	ASV_B316: Treponema	1412	0.62330623
5372	2.31578947	2.57E-04	0.43181818	0	3	4	CaptiveChimps-Ostrava	FALSE	ASV_B334: Coriobacteriaceae	33.33333333	ASV_B334	3	0	0	0.73684211	FALSE	0	ASV_B334: Coriobacteriaceae	68	0.85087719
5376	1.96491228	0.00619792	0.50892857	0	9	4	CaptiveChimps-Ostrava	FALSE	ASV_B363: Mogibacteriaceae	29.22222222	ASV_B363	9	0	0	0.80701754	FALSE	0	ASV_B363: Mogibacteriaceae	1642	0.67195767
5386	2.98245614	0.00125676	0.33529412	0	2	4	CaptiveChimps-Ostrava	FALSE	ASV_B444: Treponema	12	ASV_B444	2	0	0	0.60350877	FALSE	0	ASV_B444: Treponema	136	0.55
5388	2.87719298	0.0022404	0.34756098	0	3	5	CaptiveChimps-Ostrava	FALSE	ASV_F97: Unidentified	6.33333333	ASV_F97	3	0	0	0.6245614	FALSE	0	ASV_F97: Unidentified	414	0.59259259
5390	2.07017544	0.00966822	0.48305085	0	7	4	CaptiveChimps-Ostrava	FALSE	ASV_B544: Coriobacteriaceae	27.71428571	ASV_B544	7	0	0	0.78596491	FALSE	0	ASV_B544: Coriobacteriaceae	1310	0.65156794
5398	1.96491228	0.00594597	0.50892857	0	9	4	CaptiveChimps-Ostrava	FALSE	ASV_B592: Treponema	30.33333333	ASV_B592	9	0	0	0.80701754	FALSE	0	ASV_B592: Treponema	1640	0.6984127
5408	2.35087719	6.28E-05	0.42537313	0	2	4	CaptiveChimps-Ostrava	FALSE	ASV_B601: Unidentified	36	ASV_B601	2	0	0	0.72982456	FALSE	0	ASV_B601: Unidentified	20	0.92105263
5411	2.07017544	0.00277512	0.48305085	0	7	4	CaptiveChimps-Ostrava	FALSE	ASV_B607: Lachnospiraceae	31.42857143	ASV_B607	7	0	0	0.78596491	FALSE	0	ASV_B607: Lachnospiraceae	782	0.74216028
5419	1.8245614	0.02430804	0.54807692	0	12	3	CaptiveChimps-Ostrava	FALSE	ASV_B658: Treponema	25.75	ASV_B658	12	0	0	0.83508772	FALSE	0	ASV_B658: Treponema	3710	0.5755814
5432	2.28070175	2.15E-04	0.43846154	0	3	4	CaptiveChimps-Ostrava	FALSE	ASV_B692: Ruminococcaceae	34.66666667	ASV_B692	3	0	0	0.74385965	FALSE	0	ASV_B692: Ruminococcaceae	68	0.86324786
5436	2.31578947	0.00256172	0.43181818	0	3	4	CaptiveChimps-Ostrava	FALSE	ASV_B705: Lachnospiraceae	21.33333333	ASV_B705	3	0	0	0.73684211	FALSE	0	ASV_B705: Lachnospiraceae	284	0.53508772
5440	2.14035088	0.0023141	0.46721311	0	6	4	CaptiveChimps-Ostrava	FALSE	ASV_B752: Coriobacteriaceae	27.66666667	ASV_B752	6	0	0	0.77192982	FALSE	0	ASV_B752: Coriobacteriaceae	592	0.66666667
5447	2.03508772	0.00414549	0.49137931	0	8	4	CaptiveChimps-Ostrava	FALSE	ASV_B781: Ruminococcaceae	29.625	ASV_B781	8	0	0	0.79298246	FALSE	0	ASV_B781: Ruminococcaceae	1108	0.69817073
5456	3.54385965	0	0.28217822	0	1	5	CaptiveChimps-Ostrava	FALSE	ASV_B847: Lachnospiraceae	7	ASV_B847	1	0	0	0.49122807	FALSE	0	ASV_B847: Lachnospiraceae	0	0
5458	1.85964912	0.01170778	0.53773585	0	12	4	CaptiveChimps-Ostrava	FALSE	ASV_B87: Bacteroidales	26.66666667	ASV_B87	12	0	0	0.82807018	FALSE	0	ASV_B87: Bacteroidales	2894	0.61111111
5471	1.85964912	0.01170778	0.53773585	0	12	4	CaptiveChimps-Ostrava	FALSE	ASV_B88: Bacteroidales	26.66666667	ASV_B88	12	0	0	0.82807018	FALSE	0	ASV_B88: Bacteroidales	2894	0.61111111
5484	2.03508772	0.00437131	0.49137931	0	9	4	CaptiveChimps-Ostrava	FALSE	ASV_B880: Lachnospiraceae	29.22222222	ASV_B880	9	0	0	0.79298246	FALSE	0	ASV_B880: Lachnospiraceae	1146	0.70555556
5494	2.38596491	1.88E-04	0.41911765	0	3	4	CaptiveChimps-Ostrava	FALSE	ASV_B932: Lachnospiraceae	31.33333333	ASV_B934	3	0	0	0.72280702	FALSE	0	ASV_B932: Lachnospiraceae	62	0.84259259
5498	2	0.00543702	0.5	0	9	4	CaptiveChimps-Ostrava	FALSE	ASV_B934: Lachnospiraceae	28	ASV_B934	9	0	0	0.8	FALSE	0	ASV_B934: Lachnospiraceae	1372	0.65853659
5508	2.21052632	7.09E-04	0.45238095	0	5	4	CaptiveChimps-Ostrava	FALSE	ASV_B939: Ruminococcaceae	34	ASV_B939	5	0	0	0.75789474	FALSE	0	ASV_B939: Ruminococcaceae	220	0.84615385
5514	1.89473684	0.00931714	0.52777778	0	11	4	CaptiveChimps-Ostrava	FALSE	Bacteroidales	27.81818182	ASV_B384	11	0	0	0.82105263	FALSE	0	Bacteroidales	2406	0.63852814
5526	1.85964912	0.01170778	0.53773585	0	12	4	CaptiveChimps-Ostrava	FALSE	Bifidobacterium pseudolongum	26.66666667	ASV_B141	12	0	0	0.82807018	FALSE	0	Bifidobacterium pseudolongum	2894	0.61111111
5539	2.03508772	0.00439927	0.49137931	0	8	4	CaptiveChimps-Ostrava	FALSE	Christensenellaceae	29.75	ASV_B643	8	0	0	0.79298246	FALSE	0	Christensenellaceae	1130	0.70121951
5548	1.92982456	0.00843345	0.51818182	0	11	4	CaptiveChimps-Ostrava	FALSE	Clostridium butyricum	27.18181818	ASV_B398	11	0	0	0.81403509	FALSE	0	Clostridium butyricum	2110	0.63858093
5560	1.85964912	0.01170778	0.53773585	0	12	4	CaptiveChimps-Ostrava	FALSE	Eubacterium biforme	26.66666667	ASV_B178	12	0	0	0.82807018	FALSE	0	Eubacterium biforme	2894	0.61111111
5573	2.24561404	9.72E-04	0.4453125	0	4	4	CaptiveChimps-Ostrava	FALSE	f__F16	30.25	ASV_B945	4	0	0	0.75087719	FALSE	0	f__F16	270	0.75
5578	2	0.0051216	0.5	0	9	4	CaptiveChimps-Ostrava	FALSE	Faecalibacterium prausnitzii	29.66666667	ASV_B908	9	0	0	0.8	FALSE	0	Faecalibacterium prausnitzii	1376	0.69918699
5588	1.92982456	0.01652005	0.51818182	0	10	4	CaptiveChimps-Ostrava	FALSE	Fibrobacter	27.6	ASV_B308	10	0	0	0.81403509	FALSE	0	Fibrobacter	2412	0.63333333
5599	1.8245614	0.02336343	0.54807692	0	12	3	CaptiveChimps-Ostrava	FALSE	g__YRC22	26.08333333	ASV_B211	12	0	0	0.83508772	FALSE	0	g__YRC22	3614	0.58333333
5612	2.63157895	0	0.38	0	1	4	CaptiveChimps-Ostrava	FALSE	Lactobacillus	32	ASV_B657	1	0	0	0.67368421	FALSE	0	Lactobacillus	0	0
5614	3.01754386	0	0.33139535	0	1	5	CaptiveChimps-Ostrava	FALSE	Peptococcus	22	ASV_B744	1	0	0	0.59649123	FALSE	0	Peptococcus	0	0
5616	2	0.00499993	0.5	0	9	4	CaptiveChimps-Ostrava	FALSE	R4-45B	29.88888889	ASV_B548	9	0	0	0.8	FALSE	0	R4-45B	1360	0.70460705
5626	2.03508772	0.00381309	0.49137931	0	8	4	CaptiveChimps-Ostrava	FALSE	ASV_B450: RFP13	31.375	ASV_B450	8	0	0	0.79298246	FALSE	0	ASV_B450: RFP13	1080	0.74085366
5635	2.07017544	0.01592064	0.48305085	0	7	4	CaptiveChimps-Ostrava	FALSE	ASV_B462: RFP13	27.42857143	ASV_B462	7	0	0	0.78596491	FALSE	0	ASV_B462: RFP13	2026	0.6445993
5643	2.1754386	0.00232582	0.45967742	0	6	4	CaptiveChimps-Ostrava	FALSE	Roseburia	26.5	ASV_B580	6	0	0	0.76491228	FALSE	0	Roseburia	536	0.65384615
5650	2.21052632	8.42E-04	0.45238095	0	5	4	CaptiveChimps-Ostrava	FALSE	Ruminococcus	33.2	ASV_B917	5	0	0	0.75789474	FALSE	0	Ruminococcus	248	0.82564103
5656	1.96491228	0.02551714	0.50892857	0	10	4	CaptiveChimps-Ostrava	FALSE	Sphaerochaeta	27.2	ASV_B739	10	0	0	0.80701754	FALSE	0	Sphaerochaeta	3394	0.63902439
5667	1.92982456	0.00843345	0.51818182	0	11	4	CaptiveChimps-Ostrava	FALSE	Turicibacter	27.18181818	ASV_B381	11	0	0	0.81403509	FALSE	0	Turicibacter	2110	0.63858093
5679	2.21052632	7.59E-04	0.45238095	0	5	4	CaptiveChimps-Ostrava	FALSE	Victivallis vadensis	33.2	ASV_B786	5	0	0	0.75789474	FALSE	0	Victivallis vadensis	236	0.82564103
4192	1.8125	0.00791491	0.55172414	0	11	3	CaptiveWestern Lowland Gorilla	FALSE	f__RFP12	29.45454545	ASV_B289	11	0	0	0.796875	FALSE	0	f__RFP12	1234	0.81298701
4193	1.29166667	0.07873237	0.77419355	0	37	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_F119: Unidentified	9.54285714	ASV_F119	37	0	2	0.92708333	FALSE	0	ASV_F119: Unidentified	3942	0.71190476
4195	1.29166667	0.07873237	0.77419355	0	37	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_F121: Unidentified	9.54285714	ASV_F121	37	0	2	0.92708333	FALSE	0	ASV_F121: Unidentified	3942	0.71190476
4197	1.33333333	0.07239496	0.75	0	35	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_F122: Unidentified	9.64705882	ASV_F122	35	0	1	0.91666667	FALSE	0	ASV_F122: Unidentified	3598	0.72058824
4199	1.29166667	0.09474429	0.77419355	0	36	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_F123: Unidentified	9.42857143	ASV_F123	36	0	1	0.92708333	FALSE	0	ASV_F123: Unidentified	4190	0.70238095
4201	1.5	0.05267785	0.66666667	0	31	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_F124: Unidentified	10	ASV_F124	31	0	1	0.875	FALSE	0	ASV_F124: Unidentified	2562	0.75
4203	1.33333333	0.07220486	0.75	0	35	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_F125: Unidentified	9.64705882	ASV_F125	35	0	1	0.91666667	FALSE	0	ASV_F125: Unidentified	3582	0.72058824
4205	2.16666667	0.01018479	0.46153846	0	15	4	CaptiveWestern Lowland Gorilla	FALSE	ASV_F133: Unidentified	10.66666667	ASV_F133	15	0	0	0.70833333	FALSE	0	ASV_F133: Unidentified	410	0.87878788
4207	1.45833333	0.07098274	0.68571429	0	33	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_F143: Unidentified	9.61290323	ASV_F143	33	0	2	0.88541667	FALSE	0	ASV_F143: Unidentified	3088	0.71774194
4209	2.45833333	0.00260036	0.40677966	0	8	4	CaptiveWestern Lowland Gorilla	FALSE	ASV_F145: Unidentified	10.875	ASV_F145	8	0	0	0.63541667	FALSE	0	ASV_F145: Unidentified	110	0.89772727
4211	1.41666667	0.06035699	0.70588235	0	33	3	CaptiveWestern Lowland Gorilla	FALSE	ASV_F151: Unidentified	9.875	ASV_F151	33	0	1	0.89583333	FALSE	0	ASV_F151: Unidentified	2936	0.73958333
4213	1.29166667	0.07873237	0.77419355	0	37	3	CaptiveWestern Lowland Gorilla	FALSE	Podospora longicollis	9.54285714	ASV_F120	37	0	2	0.92708333	FALSE	0	Podospora longicollis	3942	0.71190476
