ITS	Kingdom	Phylum	Class	Order	Family	Genus	Species
918601d401354dceb843cc92f3d83abd	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	
a260dae8a155cc2b964da462a09b4963	Fungi	Ascomycota	Eurotiomycetes	Pyrenulales	Pyrenulaceae	Pyrenula	
fff6f282af58bf89d4bf00bea8004303	Fungi	Ascomycota					
34c084fb6885083cfed447273137c380	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium_albo-atrum
b1c7d84dabdb31140b332ebfc6769981	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myxospora	Myxospora_crassiseta
69edcd00836b1facc67bc32d975c12ec	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Corallomycetella	Corallomycetella_elegans
dca28457687feb3e6fcbfc018dc8a8fc	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_oryzae
8e9838449d9817007de0d94e465d78ef	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_solani
60897d8dbeb1e10751d28edd18fc257d	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	
c6735b6edc8917ab7e280e7166d01d24	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	unidentified	unidentified
675e8093c6c84724599a873068c422df	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_quercitrusa
97fd4cbe27ab3e1a67e6c3cb840c0b5a	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
c80b989cd362840c0de10c346ca5aa2a	Fungi	Ascomycota	Sordariomycetes	Microascales	unidentified	unidentified	unidentified
5123c554c234fa15b365453400486231	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Gliocladium	Gliocladium_cibotii
4bda727e4d69d2256c41da8206f09d6a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Edenia	Edenia_gomezpompae
1fe2c3141b53450caa405650a161b9c4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	unidentified
634a8e59f4ba259f77f8227c74bcb2fd	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unidentified
c1f302af9a5c93156aacbe6f8911c14c	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Schwanniomyces	Schwanniomyces_occidentalis
4ebfd1001e4a08a7b9af6459c6a88709	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
7d1fcd3bdcd3678fecce770917d53da1	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
6a877d782ea4e1ad864834b92daed616	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_tropicalis
6f1af0a26bd168666f86213f07e2d4f9	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	
fa561c9a370ad9bb58e959beaeaa07a9	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum_gloeosporioides
84e173f289f6c12c4f4cdee12a182647	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	
81de427ef4972e890a79dd428069c2e4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_parapsilosis
3c735f0301db00c2609b171c4f98e8dc	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Mycoleptodiscus	unidentified
248bd014d31d9f2ca34d5774459046e0	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae		
f436967c520c8241ba943f10d6a8c536	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora_vermispora
ec51da6df578a16febd555984a4fa01c	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina
7b92c4712a931d594e7980d8c9c878af	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium_thailandense
d1a461f0917693114d809151e5c6da65	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae	Leptoxyphium	Leptoxyphium_kurandae
b796f4376b16b648f2bfc91975a25e99	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	
81de57dfa86559dc4ab1eec8cc7e9c3e	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	unidentified
2f4f1ac8198f5891960f2912085cacc3	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	unidentified
9038164ace78ea4b9020418963d6b207	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_melleus
7652f924c8f4c213a687cdd2e05c4d3c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
4a6f453ca53d681dda4d1e5607059101	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Volutella	Volutella_consors
d999c93ff1cb4b61060152fdb4bc70b1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
82e95723a79715804da22a5a7d651b71	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	unidentified
cbff7dcda657642a9c4e949a23aadfe3	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_brasiliensis
a93775ee4e7b5be9aea6afbf4398b56f	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma_spirale
cc91cb0132ef5ff1134d5f8a35ca25c4	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Rhytidhysteron	Rhytidhysteron_rufulum
89c0fc6828f36aa14ecf7bae90253fed	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_herquei
36b7b518fbd580a02777226ed742c358	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_rugulosus
1c8b530be4fb53dd9556a1cbf028f3f2	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_sphaerospermum
9386c59dbeb6614dd29cbe7b2c79d4a0	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
f43b8a3da88ed03175b1e9ea64eb9bc0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	unidentified
e4ce311ed47eebb208c6818d63e88a8b	Fungi	Ascomycota					
d93d23b0dccc2c996df66a14f5c97b2d	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
71e60ecb6839ff98430e470c3eac5462	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	Myrothecium_verrucaria
b2405be92637fad55619c707dc55b812	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	
29d9b52a5201bc4f9df03d951cac9dbb	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Debaryomyces	Debaryomyces_prosopidis
5892b83ac4e1c5acaa3ccd4ed3665175	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_mandshurica
0f06d8c26bfaf703fa1ed22e14b50821	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Elaphomycetaceae	Elaphomyces	Elaphomyces_favosus
3469273a23f8a8892df0a086e3d98f07	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium_nigricolor
6d5cb8bf2a79901cdafee6372d939b9f	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Trichomerium	Trichomerium_dioscoreae
b39b8ac4a0173b9cac00e19f639a3a36	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	
c508eed27dc23b233e04a9c19acd80a7	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
37bac6f9c95c4ea51b09a2ecdb996ae4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unidentified
b8e36079d27792f69b9e295f20d8f53b	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae		
a3970510949118569cceeb55498c74bb	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ophiostoma	
93e4a529400d0a13c2141b9f22bf5744	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Schwanniomyces	Schwanniomyces_occidentalis
c484e1807d1eed48f48f8a1ed0484179	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_gracilis
c5d5fb4a591df6cc19717e040fb6a951	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
be171c7de201fd30136b076d9d57a714	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
2298ff9a8bf4463158fa66d42260464d	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae		
09e3b7aa0c03364025fa3b37406d9fa6	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
8d415a8931f5cf1b46be4ad26ca87d10	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina
9612ad0ea299179204ad654e41183f49	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Passalora	Passalora_perplexa
f35265e96bc6200ab8773d61011191aa	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	
f4349eb2b33b2cc76dbfbc23202646a9	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae		
08b44dadaec40f23b976e27c28270527	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	Sagenomella_keratitidis
86e877b9e1774e838b6291c0377d6fb9	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_herquei
d26794c595e5b455ebd9fff6445ea058	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Cyberlindnera	Cyberlindnera_saturnus
0313d063258aee9aa6343548fe353bab	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Cordyceps	Cordyceps_cylindrica
48afb9e07a81f34792574f73c9d8752d	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ophionectria	Ophionectria_trichospora
db40f42398dc0eca204d9d844cd5971e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis	Pyrenochaetopsis_leptospora
58a3d6c4a1723683b35c6e9460e21f81	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Petriella	Petriella_setifera
c69535abbe3f826667316117d0d8c194	Fungi	Ascomycota	Sordariomycetes				
b83fe5c1cbf66b61ca619c21b35dfdbc	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
106c5a35649060b0c24840826590b4f9	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina
3e7838dd6bf7170873560159f88eb1a7	Fungi	Ascomycota					
9ca87bddf386e3b2a041c74cad693dfd	Fungi	Ascomycota	Sordariomycetes	Xylariales	Sporocadaceae	Pestalotiopsis	
8ec6651be45bc1cf91f87b995f6b398f	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	Ochroconis_cordanae
422676ddc1ccdb939fe98f1c46d9f450	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	
c89038f9e8fcb7d9dbe95257a3a3d4f6	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycopsidaceae	Saccharomycopsis	Saccharomycopsis_crataegensis
07a142aa4a9a516985d3269d0a10037a	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
1c5cd62714330fbec49a4164d6f9e43b	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
b275db37e65750bb8063647cca1c1aef	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_boidinii
ae861f81f1a1cdfe275f51dd961a471e	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Trichomonascus	Trichomonascus_ciferrii
3b88b62afbf6714ca881e87d0f8e26d1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_piperis
5c43fb709bbf5ac22ffe6203e8a1d313	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Meyerozyma	Meyerozyma_guilliermondii
d6f7aadeb1546d3143969c821a31bf09	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
38ddc790b2766fa9962b00b688c597f3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	
3e56f5d5aeb7e36ff805e09b7050f74b	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Xepicula	
7e3ee30b5c420b2dbf256ad82d5e5071	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	unidentified	unidentified
ee95cea412d91c34b472814736871f9f	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae		
2667dc60d78caa7d9ecf88a46648e897	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae		
28023d38f47677e832da145d3ca7f2d7	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_oryzae
a95d7aaba3f38028f4c64aa60304ef1d	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_oryzae
6dae60b2132d2b57f09b7df4e2602c3c	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Schwanniomyces	Schwanniomyces_occidentalis
91b865de73f2caf05262d06c84584b1d	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_penicillioides
684fa9687547af15ba020cb2e92bfdb1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	unidentified	unidentified
7fd16f979c5121955d93d6c3f197e15c	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	unidentified	unidentified
41f00b280457f213b0e44cdba2e1d2ab	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Plectosphaerella	Plectosphaerella_cucumerina
9a894c93122cfc498905f2ddd835161c	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_gracilis
3c4f3dc27ffaf0ab148679747b2da85f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	unidentified
1072825caf7aef9acfeecafe306fa16b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Boeremia	Boeremia_exigua
f5d2e4514bcb4bcecacd739aeebd3950	Fungi	Ascomycota	Sordariomycetes	Sordariales			
832696131a1ef8a7f103913056651e42	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Pseudosydowia	Pseudosydowia_eucalypti
1b229cde8cb608cd2b2009a1191109e1	Fungi	Ascomycota					
bc8ff704aea54247082c85611458f27b	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusicolla	Fusicolla_acetilerea
6ae0344c585a5487746ee6a7ec291e45	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
05c5929fd826d5d8d93bdaaf7b2ea1b9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae	unidentified	unidentified
153c842746e6472c3d0f92a82b998c3f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
d967b3ac3b1d36a55896899c7211d606	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
53c523430a7757e993618547901deeed	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria_curta
3b4d0d56f82c55dcdd30d137a67c89f4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Wickerhamomyces	Wickerhamomyces_anomalus
b4586389310556870665c121b1d467bc	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	Microascus_paisii
b0fc9a0e3eb8848bf63432c15947ad0e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
62518b5874695bdc302c5d83a6312fb4	Fungi	Ascomycota	Sordariomycetes	Xylariales			
3d1b6056b2860368d733292c36ced525	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	unidentified
a53138bee9d6d504da6482638ccc8f09	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Phaeoisaria	Phaeoisaria_fasciculata
ccfb149c8ef4ea2d5d424f0ef3851f66	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium_carpinicola
fd73b6f8bf025df2e416c20ac435f61f	Fungi	Ascomycota	Sordariomycetes				
75acce8566951668f3aad693e29665d8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	unidentified
d30fd52ff71897a67d3e3f99155d39e7	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Blastobotrys	Blastobotrys_nivea
cd9fa19d7f63f30b149c57b26bd7dd29	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	
23afa9f83db0673daa7025548fc55406	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
4f794453ce1a6238c14f48c9ba78aaa8	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	unidentified
7f16bfdc8d7b15b4a0954e6c39a14a76	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	Microascus_brevicaulis
2c69d9ea7c5499f219a91109661625cf	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	
14f15f4b8272492851598c534d95e35e	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
c8b8a7ee8557ef8098ca46f9483d84ba	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium_carneum
d237c5a008cc2f27b482d45a5371224f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
406695abfab6649bd4cd9e6fbed1f96c	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
1323e4ecf7f0c7bae1e22210a0095052	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_membranifaciens
6caeed568b48d0bdeb5717cb5f010070	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
f65cb8a87a1da4b96e8ec580fde97e02	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
36e1f1848f6a3c4a6ba6516dd97de09f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setophoma	unidentified
b35381c2daa1c3fdb42a9f3829e80905	Fungi	Ascomycota					
ff8bf1b48f7bf4ccfc1d804b8f6f1ed1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_byssoides
75e48c2b172b1a2dbf1cd4ee82870f18	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
d8109e709e5d4b7b3aa536663f8beac4	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
7b78479c40a192b36717e9f4eb87471d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Botrytis_caroliniana
a01f2fb9ddaf6f01caf4773176600368	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Conlarium	unidentified
3ef00dd4d3786377578d634585cb61d4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	unidentified	unidentified
ae23d3dc46b82dc9d4faeb05093e02ef	Fungi	Ascomycota					
e2ef727b69057027b7f1104fc1af29ae	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_oryzae
2ecd2499287fc7f06a75c8f9e0a7a09a	Fungi	Ascomycota					
8bfb9e4af3cb8d7f7c0d146f7a7772c3	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_herquei
4aad277f70f307f4921335749fe09900	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
4774204b6bb033660bbbd1b4c6bccee9	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	Devriesia_pseudoamericana
c92a3107d951159873193946409d2621	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	unidentified
6409400e446132b004a4a8426b2e1df4	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	
e44a599d57f964063a3f75bc99f6d021	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae	Leptoxyphium	
ef502b1bac6ed335a9472c10b6fb6a7c	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
8d89d9da8c39b43f891dd03264d5fab2	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces_aculeatus
e2cdeee6b8d8169696a287d6a3876ff0	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycopsidaceae	Saccharomycopsis	Saccharomycopsis_crataegensis
1cecd682d97ff2662b1c29a3e94e8848	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae		
05fa70b9f74bb1ce642a565408810fe5	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	
2bfbdd1e6f009c3a921d151dfedacc97	Fungi	Ascomycota	Sordariomycetes				
fb593f4df7ea160f5538cf7ce53dee53	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
4203fcb922d9c31684241f219f8722bd	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kazachstania	Kazachstania_exigua
2c15500f8d2c8ec5f363f8ba98262be2	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Sordaria	Sordaria_fimicola
0fe12597c1f36706edd3a1d068c4cb3e	Fungi	Ascomycota					
ff1cae675d0cdfd67eef4d27220660bb	Fungi	Ascomycota	Dothideomycetes				
5c9400032350bc45607f11b3191f7171	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae		
3a4eb4ff6f964cb904619b1fbe4f109e	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	
67738d0bcffa24751d0575d69b5f8eaf	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Endoconidiophora	Endoconidiophora_resinifera
d741fabfa30c0c8ec7ad2d6d5aa0f107	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_rugulosus
a3b17df1c698bc34b5d3ca350c0e10be	Fungi	Ascomycota					
87d2a0db86b6f931ed038c55e19439e5	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
58cc71b3e527e9e5b37b79a29315ac61	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
ac3f81fa7ab31bd7d49fbab08e78198e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
6edb71f12a4a17784f9f15a826e59884	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	unidentified	unidentified
4900de524fd1a20fb099331d56a5b283	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
102fc1fcfb8258654e58bb6d5c356b06	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	Nigrospora_oryzae
8826c8058a984499451c3e885e36a5a2	Fungi	Ascomycota					
e82ead9b63061e2a5d6db4d3028260f6	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
320afcf9aeac489d952705a631247432	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_odintsovae
e94a6273c44edf7c8a1b32b062bfb2f0	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	Aureobasidium_pullulans
98ee7a044343083d865b6227aa79c3c1	Fungi	Ascomycota					
4a7645c5724afbb192b841684be490a1	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
386086e716ca7deaa00e96dfa704a344	Fungi	Ascomycota	Sordariomycetes	Hypocreales	unidentified	unidentified	unidentified
b318866cda6b233f8e9afc264b2ff03c	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Septoria	
d96df6ed4bbfc5752287cd1ed3003ea4	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Gliocladium	Gliocladium_cibotii
97cb9e01518be9a6eb73521cd92af862	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Torulaspora	Torulaspora_delbrueckii
67caf09ecc5d27848037ad9a0c954a50	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Strelitziana	Strelitziana_africana
626d0f52e02cbadd1bda77c7e81593c8	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Schizoparmaceae		
ebbe0cc342603c1c4e6b314f4e2b63ed	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_persicinum
ed1a3b0f559d65ae27805b2794e5887e	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
cdda015ef21548129760546cfbef36aa	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	unidentified
